COUNTRY_REGION,ISO3166_1,ISO3166_2,NOTE,STATE,HOSPITALS,ICU_BEDS,COUNTY,FIPS
United States,US,VA,No hospitals,Virginia,0,0,Mathews,51115
United States,US,VA,Hospitals with ICU beds,Virginia,1,10,Mecklenburg,51117
United States,US,VA,No hospitals,Virginia,0,0,Middlesex,51119
United States,US,VA,Hospitals with ICU beds,Virginia,2,22,Montgomery,51121
United States,US,VA,No hospitals,Virginia,0,0,Nelson,51125
United States,US,VA,No hospitals,Virginia,0,0,New Kent,51127
United States,US,VA,No hospitals,Virginia,0,0,Northampton,51131
United States,US,VA,No hospitals,Virginia,0,0,Northumberland,51133
United States,US,VA,No hospitals,Virginia,0,0,Nottoway,51135
United States,US,VA,No hospitals,Virginia,0,0,Orange,51137
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Page,51139
United States,US,VA,No hospitals,Virginia,0,0,Patrick,51141
United States,US,VA,No hospitals,Virginia,0,0,Pittsylvania,51143
United States,US,VA,No hospitals,Virginia,0,0,Powhatan,51145
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Prince Edward,51147
United States,US,VA,No hospitals,Virginia,0,0,Prince George,51149
United States,US,VA,Hospitals with ICU beds,Virginia,2,24,Prince William,51153
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Pulaski,51155
United States,US,VA,No hospitals,Virginia,0,0,Rappahannock,51157
United States,US,VA,No hospitals,Virginia,0,0,Richmond,51159
United States,US,VA,No hospitals,Virginia,0,0,Roanoke,51161
United States,US,VA,No hospitals,Virginia,0,0,Rockbridge,51163
United States,US,VA,No hospitals,Virginia,0,0,Rockingham,51165
United States,US,VA,Hospitals with ICU beds,Virginia,1,5,Russell,51167
United States,US,VA,No hospitals,Virginia,0,0,Scott,51169
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Shenandoah,51171
United States,US,VA,Hospitals with ICU beds,Virginia,1,4,Smyth,51173
United States,US,VA,No hospitals,Virginia,0,0,Southampton,51175
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Spotsylvania,51177
United States,US,VA,Hospitals with ICU beds,Virginia,1,4,Stafford,51179
United States,US,VA,No hospitals,Virginia,0,0,Surry,51181
United States,US,VA,No hospitals,Virginia,0,0,Sussex,51183
United States,US,VA,Hospitals with ICU beds,Virginia,2,12,Tazewell,51185
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Warren,51187
United States,US,VA,Hospitals with ICU beds,Virginia,1,14,Washington,51191
United States,US,VA,No hospitals,Virginia,0,0,Westmoreland,51193
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Wise,51195
United States,US,VA,Hospitals with ICU beds,Virginia,1,6,Wythe,51197
United States,US,VA,No hospitals,Virginia,0,0,York,51199
United States,US,VA,Hospitals with ICU beds,Virginia,1,40,Alexandria City,51510
United States,US,VA,No hospitals,Virginia,0,0,Bristol City,51520
United States,US,VA,No hospitals,Virginia,0,0,Buena Vista City,51530
United States,US,VA,Hospitals with ICU beds,Virginia,1,25,Charlottesville City,51540
United States,US,VA,Hospitals with ICU beds,Virginia,1,28,Chesapeake City,51550
United States,US,VA,No hospitals,Virginia,0,0,Colonial Heights City,51570
United States,US,VA,No hospitals,Virginia,0,0,Covington City,51580
United States,US,VA,Hospitals with ICU beds,Virginia,1,34,Danville City,51590
United States,US,VA,Hospitals with ICU beds,Virginia,1,7,Emporia City,51595
United States,US,VA,No hospitals,Virginia,0,0,Fairfax City,51600
United States,US,VA,No hospitals,Virginia,0,0,Falls Church City,51610
United States,US,VA,Hospitals with ICU beds,Virginia,1,8,Franklin City,51620
United States,US,VA,Hospitals with ICU beds,Virginia,1,26,Fredericksburg City,51630
United States,US,VA,Hospitals with ICU beds,Virginia,1,10,Galax City,51640
United States,US,VA,Hospitals with ICU beds,Virginia,1,24,Hampton City,51650
United States,US,VA,Hospitals with ICU beds,Virginia,1,34,Harrisonburg City,51660
United States,US,VA,Hospitals with ICU beds,Virginia,1,17,Hopewell City,51670
United States,US,VA,Hospitals without ICU beds,Virginia,1,0,Lexington City,51678
United States,US,VA,Hospitals with ICU beds,Virginia,1,49,Lynchburg City,51680
United States,US,VA,Hospitals with ICU beds,Virginia,1,11,Manassas City,51683
United States,US,VA,No hospitals,Virginia,0,0,Manassas Park City,51685
United States,US,VA,No hospitals,Virginia,0,0,Martinsville City,51690
United States,US,VA,Hospitals with ICU beds,Virginia,2,88,Newport News City,51700
United States,US,VA,Hospitals with ICU beds,Virginia,3,113,Norfolk City,51710
United States,US,VA,Hospitals with ICU beds,Virginia,1,11,Norton City,51720
United States,US,VA,Hospitals with ICU beds,Virginia,2,28,Petersburg City,51730
United States,US,VA,No hospitals,Virginia,0,0,Poquoson City,51735
United States,US,VA,Hospitals with ICU beds,Virginia,1,22,Portsmouth City,51740
United States,US,VA,No hospitals,Virginia,0,0,Radford City,51750
United States,US,VA,Hospitals with ICU beds,Virginia,3,159,Richmond City,51760
United States,US,VA,Hospitals with ICU beds,Virginia,1,71,Roanoke City,51770
United States,US,VA,Hospitals with ICU beds,Virginia,1,36,Salem City,51775
United States,US,VA,No hospitals,Virginia,0,0,Staunton City,51790
United States,US,VA,Hospitals with ICU beds,Virginia,1,12,Suffolk City,51800
United States,US,VA,Hospitals with ICU beds,Virginia,2,50,Virginia Beach City,51810
United States,US,VA,No hospitals,Virginia,0,0,Waynesboro City,51820
United States,US,VA,No hospitals,Virginia,0,0,Williamsburg City,51830
United States,US,VA,Hospitals with ICU beds,Virginia,1,48,Winchester City,51840
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Adams,53001
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Asotin,53003
United States,US,WA,Hospitals with ICU beds,Washington,3,44,Benton,53005
United States,US,WA,Hospitals with ICU beds,Washington,4,20,Chelan,53007
United States,US,WA,Hospitals with ICU beds,Washington,2,19,Clallam,53009
United States,US,WA,Hospitals with ICU beds,Washington,2,90,Clark,53011
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Columbia,53013
United States,US,WA,Hospitals with ICU beds,Washington,1,18,Cowlitz,53015
United States,US,WA,No hospitals,Washington,0,0,Douglas,53017
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Ferry,53019
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Franklin,53021
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Garfield,53023
United States,US,WA,Hospitals without ICU beds,Washington,4,0,Grant,53025
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Grays Harbor,53027
United States,US,WA,Hospitals with ICU beds,Washington,1,6,Island,53029
United States,US,WA,Hospitals with ICU beds,Washington,1,6,Jefferson,53031
United States,US,WA,Hospitals with ICU beds,Washington,17,450,King,53033
United States,US,WA,Hospitals with ICU beds,Washington,1,20,Kitsap,53035
United States,US,WA,Hospitals with ICU beds,Washington,1,6,Kittitas,53037
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Klickitat,53039
United States,US,WA,Hospitals with ICU beds,Washington,2,6,Lewis,53041
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Lincoln,53043
United States,US,WA,Hospitals with ICU beds,Washington,1,6,Mason,53045
United States,US,WA,Hospitals without ICU beds,Washington,3,0,Okanogan,53047
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Pacific,53049
United States,US,WA,Hospitals without ICU beds,Washington,1,0,Pend Oreille,53051
United States,US,WA,Hospitals with ICU beds,Washington,5,189,Pierce,53053
United States,US,WA,Hospitals without ICU beds,Washington,1,0,San Juan,53055
United States,US,WA,Hospitals with ICU beds,Washington,3,18,Skagit,53057
United States,US,WA,No hospitals,Washington,0,0,Skamania,53059
United States,US,WA,Hospitals with ICU beds,Washington,4,72,Snohomish,53061
United States,US,WA,Hospitals with ICU beds,Washington,4,113,Spokane,53063
United States,US,WA,Hospitals without ICU beds,Washington,2,0,Stevens,53065
United States,US,WA,Hospitals with ICU beds,Washington,2,72,Thurston,53067
United States,US,WA,No hospitals,Washington,0,0,Wahkiakum,53069
United States,US,WA,Hospitals with ICU beds,Washington,1,28,Walla Walla,53071
United States,US,WA,Hospitals with ICU beds,Washington,1,24,Whatcom,53073
United States,US,WA,Hospitals with ICU beds,Washington,2,6,Whitman,53075
United States,US,WA,Hospitals with ICU beds,Washington,4,52,Yakima,53077
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Barbour,54001
United States,US,WV,Hospitals with ICU beds,West Virginia,1,20,Berkeley,54003
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Boone,54005
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Braxton,54007
United States,US,WV,No hospitals,West Virginia,0,0,Brooke,54009
United States,US,WV,Hospitals with ICU beds,West Virginia,2,88,Cabell,54011
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Calhoun,54013
United States,US,WV,No hospitals,West Virginia,0,0,Clay,54015
United States,US,WV,No hospitals,West Virginia,0,0,Doddridge,54017
United States,US,WV,Hospitals with ICU beds,West Virginia,2,3,Fayette,54019
United States,US,WV,No hospitals,West Virginia,0,0,Gilmer,54021
United States,US,WV,Hospitals with ICU beds,West Virginia,1,3,Grant,54023
United States,US,WV,Hospitals with ICU beds,West Virginia,1,12,Greenbrier,54025
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Hampshire,54027
United States,US,WV,Hospitals with ICU beds,West Virginia,1,10,Hancock,54029
United States,US,WV,No hospitals,West Virginia,0,0,Hardy,54031
United States,US,WV,Hospitals with ICU beds,West Virginia,1,20,Harrison,54033
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Jackson,54035
United States,US,WV,Hospitals with ICU beds,West Virginia,1,5,Jefferson,54037
United States,US,WV,Hospitals with ICU beds,West Virginia,4,156,Kanawha,54039
United States,US,WV,Hospitals with ICU beds,West Virginia,1,6,Lewis,54041
United States,US,WV,No hospitals,West Virginia,0,0,Lincoln,54043
United States,US,WV,Hospitals with ICU beds,West Virginia,1,12,Logan,54045
United States,US,WV,Hospitals with ICU beds,West Virginia,1,7,McDowell,54047
United States,US,WV,Hospitals with ICU beds,West Virginia,1,14,Marion,54049
United States,US,WV,Hospitals with ICU beds,West Virginia,1,9,Marshall,54051
United States,US,WV,Hospitals with ICU beds,West Virginia,1,5,Mason,54053
United States,US,WV,Hospitals with ICU beds,West Virginia,2,29,Mercer,54055
United States,US,WV,Hospitals with ICU beds,West Virginia,1,4,Mineral,54057
United States,US,WV,Hospitals with ICU beds,West Virginia,1,6,Mingo,54059
United States,US,WV,Hospitals with ICU beds,West Virginia,2,119,Monongalia,54061
United States,US,WV,No hospitals,West Virginia,0,0,Monroe,54063
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Morgan,54065
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Nicholas,54067
United States,US,WV,Hospitals with ICU beds,West Virginia,2,37,Ohio,54069
United States,US,WV,No hospitals,West Virginia,0,0,Pendleton,54071
United States,US,WV,No hospitals,West Virginia,0,0,Pleasants,54073
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Pocahontas,54075
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Preston,54077
United States,US,WV,No hospitals,West Virginia,0,0,Putnam,54079
United States,US,WV,Hospitals with ICU beds,West Virginia,2,43,Raleigh,54081
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Randolph,54083
United States,US,WV,No hospitals,West Virginia,0,0,Ritchie,54085
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Roane,54087
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Summers,54089
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Taylor,54091
United States,US,WV,No hospitals,West Virginia,0,0,Tucker,54093
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Tyler,54095
United States,US,WV,Hospitals with ICU beds,West Virginia,1,4,Upshur,54097
United States,US,WV,No hospitals,West Virginia,0,0,Wayne,54099
United States,US,WV,Hospitals without ICU beds,West Virginia,1,0,Webster,54101
United States,US,WV,Hospitals with ICU beds,West Virginia,1,5,Wetzel,54103
United States,US,WV,No hospitals,West Virginia,0,0,Wirt,54105
United States,US,WV,Hospitals with ICU beds,West Virginia,1,36,Wood,54107
United States,US,WV,No hospitals,West Virginia,0,0,Wyoming,54109
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Adams,55001
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Ashland,55003
United States,US,WI,Hospitals with ICU beds,Wisconsin,3,5,Barron,55005
United States,US,WI,No hospitals,Wisconsin,0,0,Bayfield,55007
United States,US,WI,Hospitals with ICU beds,Wisconsin,4,60,Brown,55009
United States,US,WI,No hospitals,Wisconsin,0,0,Buffalo,55011
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Burnett,55013
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Calumet,55015
United States,US,WI,Hospitals with ICU beds,Wisconsin,3,6,Chippewa,55017
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Clark,55019
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,10,Columbia,55021
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Crawford,55023
United States,US,WI,Hospitals with ICU beds,Wisconsin,4,39,Dane,55025
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,10,Dodge,55027
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Door,55029
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Douglas,55031
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Dunn,55033
United States,US,WI,Hospitals with ICU beds,Wisconsin,4,48,Eau Claire,55035
United States,US,WI,No hospitals,Wisconsin,0,0,Florence,55037
United States,US,WI,Hospitals with ICU beds,Wisconsin,3,15,Fond du Lac,55039
United States,US,WI,No hospitals,Wisconsin,0,0,Forest,55041
United States,US,WI,Hospitals without ICU beds,Wisconsin,3,0,Grant,55043
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,6,Green,55045
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,5,Green Lake,55047
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Iowa,55049
United States,US,WI,No hospitals,Wisconsin,0,0,Iron,55051
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Jackson,55053
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Jefferson,55055
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Juneau,55057
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,27,Kenosha,55059
United States,US,WI,No hospitals,Wisconsin,0,0,Kewaunee,55061
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,52,La Crosse,55063
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Lafayette,55065
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Langlade,55067
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Lincoln,55069
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,16,Manitowoc,55071
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,52,Marathon,55073
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,10,Marinette,55075
United States,US,WI,No hospitals,Wisconsin,0,0,Marquette,55077
United States,US,WI,No hospitals,Wisconsin,0,0,Menominee,55078
United States,US,WI,Hospitals with ICU beds,Wisconsin,8,381,Milwaukee,55079
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Monroe,55081
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Oconto,55083
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,20,Oneida,55085
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,64,Outagamie,55087
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,46,Ozaukee,55089
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Pepin,55091
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Pierce,55093
United States,US,WI,Hospitals with ICU beds,Wisconsin,3,3,Polk,55095
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,12,Portage,55097
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Price,55099
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,33,Racine,55101
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Richland,55103
United States,US,WI,Hospitals with ICU beds,Wisconsin,4,33,Rock,55105
United States,US,WI,Hospitals with ICU beds,Wisconsin,1,4,Rusk,55107
United States,US,WI,Hospitals without ICU beds,Wisconsin,3,0,St. Croix,55109
United States,US,WI,Hospitals with ICU beds,Wisconsin,3,10,Sauk,55111
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Sawyer,55113
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Shawano,55115
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,13,Sheboygan,55117
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Taylor,55119
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Trempealeau,55121
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Vernon,55123
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,10,Vilas,55125
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,16,Walworth,55127
United States,US,WI,Hospitals without ICU beds,Wisconsin,2,0,Washburn,55129
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,12,Washington,55131
United States,US,WI,Hospitals with ICU beds,Wisconsin,4,64,Waukesha,55133
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,4,Waupaca,55135
United States,US,WI,Hospitals without ICU beds,Wisconsin,1,0,Waushara,55137
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,26,Winnebago,55139
United States,US,WI,Hospitals with ICU beds,Wisconsin,2,27,Wood,55141
United States,US,WY,Hospitals with ICU beds,Wyoming,1,4,Albany,56001
United States,US,WY,Hospitals without ICU beds,Wyoming,2,0,Big Horn,56003
United States,US,WY,Hospitals with ICU beds,Wyoming,1,14,Campbell,56005
United States,US,WY,Hospitals with ICU beds,Wyoming,1,6,Carbon,56007
United States,US,WY,Hospitals without ICU beds,Wyoming,1,0,Converse,56009
United States,US,WY,Hospitals without ICU beds,Wyoming,1,0,Crook,56011
United States,US,WY,Hospitals with ICU beds,Wyoming,1,12,Fremont,56013
United States,US,WY,Hospitals without ICU beds,Wyoming,1,0,Goshen,56015
United States,US,WY,Hospitals without ICU beds,Wyoming,1,0,Hot Springs,56017
